-11.411133
-7.251816
-11.277634
-9.589249
-11.339645
-8.865112
-9.266373
-8.71759
-10.228867
-8.527489
-9.802399
-6.990341
-7.0354004
-5.18454
-9.4470825
-11.279495
-11.136765
-9.800583
-11.02124
-7.7755127
